"HORIZON TRADING COMPANY INC","1960","LAWRENCE AVENUE EAST","UNIT 7","SCARBOROUGH","ON","4167522266","M1R 2Z1"
"MAYOR FOREX LTD","7010","WARDEN AVE","UNIT#3","MARKHAM","ON","4164566398","L3R5Y3"
"TRADE FX LIMITED","1090","PETER ROBERTSON BOULEVARD","UNIT 209","BRAMPTON","ON","9055952555","L6R 3B3"
"9098-1572 QUEBEC INC","104","RUE KING OUEST"," ","SHERBROOKE","QC","5146221462","J1H 1P6"
"CONTINENTAL CURRENCY EXCHANGE INC., PICKERING","1355","KINGSTON RD","UNIT 145","PICKERING","ON","9058378800","L1V 1B8"
"CONTINENTAL CURRENCY EXCHANGE INC., LONDON","1680","RICHMOND STREET NORTH UNIT L115A"," ","LONDON","ON","5198500111","N6G 3Y9"
"CONTINENTAL CURRENCY EXCHANGE INC., NEWMARKET","17600","YONGE STREET","KIOSK 14","NEWMARKET","ON","9058534567","L3Y 4Z1"
"CONTINENTAL CURRENCY EXCHANGE INC., HAMILTON","2","KING ST WEST","UNIT 138","HAMILTON","ON","9055292110","L8P 1A1"
"CONTINENTAL CURRENCY EXCHANGE INC., ST. CATHARINES","221","GLENDALE AVENUE","UNIT 145","ST. CATHARINES","ON","9056412444","L2T 2K9"
"CONTINENTAL CURRENCY EXCHANGE INC., WINDSOR","3100","HOWARD AVE UNIT K1"," ","WINDSOR","ON","5192501007","N8X 3Y8"
"CONTINENTAL CURRENCY EXCHANGE INC., OSHAWA","419","KING ST WEST","KIOSK 4","OSHAWA","ON","9055761600","L1J 2K5"
"CONTINENTAL CURRENCY EXCHANGE INC., MARKHAM","5000","HWY 7 & MCCOWAN RD UNIT"," ","MARKHAM","ON","9054751500","L3R 4M9"
"CONTINENTAL CURRENCY EXCHANGE INC., BURLINGTON","900","MAPLE AVENUE","KIOSK 6","BURLINGTON","ON","9056329100","L7S 2J8"
"CONTINENTAL CURRENCY EXCHANGE INC., LIMERIDGE MALL","999","UPPER WENTWORTH STREET"," ","HAMILTON","ON","9055751500","L9A 4X5"
"CONTINENTAL CURRENCY EXCHANGE INC., KITCHENER","2960","KINGSWAY DRIVE","UNIT G003","KITCHENER","ON","5197484700","N2C 1X1"
"DERASH INC.","1351","DANFORTH AVENUE"," ","TORONTO","ON","4168770311","M4J 1N1"
"FOREIGN CURRENCY EXCHANGE CORPORATION","900-555","BURRARD ST."," ","VANCOUVER","BC","4079922779","V7X 1M8"
"GTA FINANCIAL AND INVESTMENT CORP","800","STEELES AVENUE WEST","UNIT 2A","THORNHILL","ON","9057602772","L4J 7L2"
"CONTINENTAL CURRENCY EXCHANGE INC., YORKDALE","3401","DUFFERIN STREET"," ","TORONTO","ON","4167871444","M6A 2T9"
"MAISON DE LA MONNAIE INC.","368","RUE SHERBROOKE OUEST"," ","MONTREAL","QC","5148424411","H3A 1B2"
"C&C MONEY TRANSFER CORP.","4500","KINGSWAY","UNIT 1607","BURNABY","BC","6044329858","V5H2A9"
"EAST COAST CHEQUE CASHING INC.","3-400","STEELES AVENUE EAST CANADA"," ","BRAMPTON","ON","9054573278","L6W 3R2"
"SERVICES DE COURRIER POUR LES CARAÏBES, LTÉE","3293","HENRI-BOURASSA"," ","MONTREAL-NORD","QC","5143874776","H1H1H3"
"660982 BC LTD","112-3190","CREEKSIDE WAY"," ","SUN PEAKS","BC","2504348979","V0E 5N0"
"THAMOR TRADING CORPORATION","90","KENNEDY RD S CANADA"," ","BRAMPTON","ON","9052908318","L6W3E7"
"KVB KUNLUN CANADA INC","130","KING ST. WEST","SUITE 3600","TORONTO","ON","4166469188","M5X1B1"
"1227266 ONTARIO INC.","5875","FALLS AVE CANADA"," ","NIAGARA FALLS","ON","9053538887","L2G 3K7"
"2023224 ONTARIO INCORPORATED","3000","DANFORTH AVE UNIT 2-102"," ","TORONTO","ON","4166908252","M4C 1M7"
"9011-7722 QUEBEC INC","348","RUE JEAN TALON EST"," ","MONTREAL","QC","5142771650","H2R 1T3"
"HABIBEXPRESS LIMITED","111","DUNDAS STREET EAST","UNIT A","MISSISSAUGA","ON","4167400022","L5A1W7"
"NEW METRO TRADING INC","2","UPSHALL DRIVE"," ","BRAMPTON","ON","4168712910","L6P 1A4"
"MONEY CASH WORLDWIDE, INC.","6155","CÔTE DES NEIGES"," ","MONTREAL","QC","5145643548","H3S1Z9"
" ","582","UPPER JAMES STREET"," ","HAMILTON","ON","9055382430","L9C2Y6"
"SPEEDY MONEY NETWORK NORTH AMERICA LTD","471","OUELLETTE AVENUE"," ","WINDSOR","ON","5192526550","N9A 4J2"
"JHAT PAT FOREIGN EXCHANGE LTD.","8381","128 STREET","#102","SURREY","BC","6045012262","V3W 4G1"
"1699856 ONTARIO INC.","470","HIGHLAND RD WEST","UNIT B2","KITCHENER","ON","5197432274","N2M 3C7"
"1519258 ONTARIO INC","2978","EGLINTON AVE E."," ","SCARBOROUGH","ON","4162890095","M1G 2E7"
"SASKATCHEWAN MOTOR CLUB SERVICES LIMITED","200","ALBERT ST N CANADA"," ","REGINA","SK","3067914373","S4R 5E2"
"MJS WORLD FINANCIAL SERVICES INC.","7200","MARKHAM ROAD"," ","MARKHAM","ON","4163353100","L3S3R7"
" ","6319","RUE ST-HUBERT"," ","MONTRÉAL","QC","5144958499","H2S 2L9"
"1583357 ONTARIO INC.","7171","GOREWAY DRIVE","UNIT","MISSISSAUGA","ON","9056732274","L4T2T5"
"6338747 CANADA INC.","1823 A","LAWRENCE AVENUE EAST CANADA"," ","SCARBOROUGH","ON","4162857709","M1R 2Y3"
"AFAS INVESTMENTS INC","5764","3114","MONKLAND AVENUE","CANADA"," ","MONTREAL","QC","5148142024","H4A 1E9"
" ","105-240","WELLESLEY STREET EAST CANADA"," ","TORONTO","ON","4169854873","M4X 1G5"
"DFS VENTURES INC."," "," "," ","EMERSON","MB","2043732600","R0A0L0"
"RUESCH INTERNATIONAL INC.","1152","15TH STREET NW"," ","WASHINGTON","DC","2023126279","20005"
"FIRST GLOBAL DATA CORP.","3057","HURONTATIO STREET"," ","MISSISSAUGA","ON","4165043813","L5A2G9"
"SARATOGA ELECTRONIC SOLUTIONS INC.","2975","RUE HOCHELAGA"," ","MONTRÉAL","QC","5147982242","H1W 1G1"
"ATIN ITO VARIETY BAKERY & REMITTANCE LTD.","248","STEELES AVE. WEST","UNIT #4","THORNHILL","ON","4164241141","L4J1A1"
"METRO REMITTANCE (CANADA), INC.","4959","KINGSWAY"," ","VANCOUVER","BC","4165323223","V5H2E5"
"INTERNATIONAL DARGAHI FINANCE AND EXCHANGE LTD."," ","116A-15TH ST W CANADA"," ","NORTH VANCOUVER","BC","7787730986","V7M 1R5"
"LIBERTY TRANSFER (CANADA) CORP","5650","YONGE STREET","SUITE 1500","TORONTO","ON","3123390664","M2M 4G3"
" ","4-1717","BANK STREET"," ","OTTAWA","ON","6132601940","K1V 7Z4"
"AMAANA MONEY TRANSFER CORPORATION","2074","LAWRENCE AVE. WEST","UNIT 209","TORONTO","ON","4167444244","M9N 1J1"
"FX CLEARING GROUP INC.","258","CATAMOUNT CRESCENT"," ","KANATA","ON","6132978123","K2M 0A9"
"MONEY SENSE CHEQUE SERVICES INC","106-14727","108TH AVENUE"," ","SURREY","BC","6059531119","V3R 1V9"
"KJI VENTURES INC","122","4TH AVENUE"," ","KAMLOOPS","BC","2503745215","V2C 3N3"
"EQUITY FOREIGN EXCHANGE SERVICES INC","400-200","UNIVERSITY AVENUE"," ","TORONTO","ON","4163610930","M5H 4H1"
"SULTAN FINANCIAL SERVICES INC.","101","CAWTHRA ROAD"," ","MISSISSAUGA","ON","9058971616","L5A2W8"
"MEGASTAR SUPER VIDEO & VARIETY INC.","4731","AVENUE VAN"," ","MONTREAL","QC","5143418913","H3W 1H8"
"FILORAMIQUE INTERNATIONAL INC","5871","AVENUE","104A","MONTREAL","QC","5147337376","H3W 2R7"
"UNITELLER CANADA, ULC","218","ROUTE 17 NORTH CANADA"," ","ROCHELLE PARK","NJ","8004955674","07662"
"BUREAU DE CHANGE SHARIF","259B","BOULEVARD COTE VERTU"," ","ST-LAURENT","QC","5142236408","H4N 1C8"
"NGAN HA VN INC.","101C 222","SPADINA AVENUE"," ","TORONTO","ON","4165996486","M5T 3B3"
"SHOWFLEX INTERNATIONAL INC.","30","CANMOTOR AVE. CANADA"," ","TORONTO","ON","4169776849","M8Z 4E5"
"IRANIAN PAKSIMA FINANCING & TRADING INC.","8185","YONGE ST","SUITE 213","THORNHILL","ON","4167319797","L3T2C6"
"INDIA MONEY EXCHANGE LTD","12980","72 AVENUE"," ","SURREY","BC","6048892225","V3W 2M9"
"P2P PAYTRENDS CORPORATION","15","MAINARD CRESCENT"," ","BRAMPTON","ON","4165604278","L6R 2V2"
"RCBC NORTH AMERICA, INC.","8955-A","MIRA MESA BLVD CANADA"," ","SAN DIEGO","CA","2133830300","92126"
"FOREIGN EXCHANGE","123","QUEEN STREET WEST CANADA"," ","TORONTO","ON","4163643004","M5H 2M9"
"OTT FINANCIAL INC.","5140","YONGE STREET","SUITE 510","NORTH YORK","ON","4165121878","M2N6L7"
"M.K. EXCHANGE INC.","8950","YONGE ST","UNIT 5","RICHMOND HILL","ON","9054827847","L4C 6Z7"
"6708251 CANADA INC.","455"," "," ","MONTRÉAL","QC","5142865467","H3B 1B1"
"EAST BENGAL EXCHANGE INC","3096","DANFORTH AVENUE","UNIT 1","TORONTO","ON","4167501475","M1L 1B1"
"I.P.M. CINQ ÉTOILES INC","2178","RUE SAINTE-CATHERINE W CANADA"," ","MONTREAL","QC","5148460221","H3H 1M7"
"KOREX INTERNATIONAL LIMITED","205","DUNDAS STREET WEST CANADA"," ","TORONTO","ON","4165966600","M5G 1C8"
"STANDARD FOREX INC.","433","HORNBY STREET"," ","VANCOUVER","BC","6046627766","V6C 2Y2"
"CENTRUM GLOBAL LTD","56","DUNDAS W CANADA"," ","MISSISSAUGA","ON","9052680100","L5B 1H3"
"HOMA FINANCE AND EXCHANGE INC.","5465","YONGE ST"," ","TORONTO","ON","4165907878","M2N 5S1"
"PREMIUM TRADE INC.","6120 B","YONGE STREET"," ","NORTH YORK","ON","9058828823","M2M3W7"
"RJD REMITTANCE EXPRESS","201 5754","YONGE STREET"," ","NORTH YORK","ON","6472063189","M2M 3T6"
"DEER LAKE INVESTMENT LTD","407-4885","KINGSWAY"," ","BURNABY","BC","6044381261","V5H 4T2"
"RND TRADERS INC.","7","1900 CLARK BLVD. CANADA"," ","BRAMPTON","ON","9056713770","L6T 0E9"
"CROWNGATE FINANCIAL SERVICES CORPORATION","462","BIRCHMOUNT ROAD","UNIT 54","SCARBOROUGH","ON","4162999362","M1K 1N8"
"LDV EXPRESS INC.","6464","YONGE ST.","UNIT 161B","NORTH YORK","ON","4168871508","M2M3X4"
"A-1 MONEY EXCHANGE LTD.","211-9250","120TH STREET"," ","SURREY","BC","6045859992","V3B 4C7"
" ","9","CRESCENT PLACE","APT 2119","TORONTO","ON","4166986330","M4C 5L8"
"PACNET SERVICES LTD.","595","HOWE ST"," ","VANCOUVER","BC","6046890399","V6C 2T5"
"SIDHU MONEY EXCHANGE LTD.","# 2488","1-B","CLEARBROOK ROAD"," ","ABBOTSFORD","BC","6047463131","V2T2Y2"
"SERVICES FINANCIERS MUNDO FX INC","7575","TRANS-CANADA HIGHWAY","SUITE 211","MONTREAL","QC","5143352323","H4T 1V6"
"6519407 CANADA INC.","4400","SHEPPARD AVE EAST CANADA","UNIT 20","SCARBOROUGH","ON","4163358630","M1S 1T8"
"APRA TRADING INC.","6","RAE AVENUE"," ","BRAMPTON","ON","9057943233","L6P0E9"
"VICTORY MONEY CENTRE","211","HARDING BLVD WEST CANADA"," ","RICHMOND HILL","ON","6477248134","L4C 8X6"
"CANADIANFOREX LIMITED","145","KING STREET WEST","SUITE 1002","TORONTO","ON","4166498600","M5H1J8"
"CURREX INTERNATIONAL INC","205","DUNDAS ST W CANADA"," ","TORONTO","ON","4165972200","M5G 1C8"
"AMANAT FOREIGN EXCHANGE LIMITED","2819","33RD STREET"," ","EDMONTON","AB","7804851413","T6T 1P5"
"FINAX SERVICES INC.","7920","HURONTARIO ST","UNIT 41","BRAMPTON","ON","9054552535","L6Y0P7"
"9143-8531 QUÉBEC INC","106-7333","PLACE DES ROSERAIES"," ","MONTRÉAL","QC","5147278882","H1M2X6"
" ","4780","JAMES AUSTIN DRIVE"," ","MISSISSAUGA","ON","5555555555","L4Z 4H3"
"THE CASH HOUSE INC.","80","BASS PRO MILLS DR.","UNIT","VAUGHAN","ON","9057601015","L4K 5W9"
"WINFAME FINANCIAL INC.","4168","FINCH AVENUE EAST","UNIT G60","SCARBOROUGH","ON","4168322266","M1S 5H6"
"9117-0274 QUEBEC INC.","1435","RUE STANLEY"," ","MONTREAL","QC","5142846636","H3A 1P4"
"BCAP INTERNATIONAL INC","3100","STEELES AVENUE E"," ","MARKHAM","ON","4166992288","L3R 8T3"
"1059820 ALBERTA LTD.","4909","17 AVE","#104","CALGARY","AB","4032736880","T2A0V5"
"CONTINENTAL CURRENCY EXCHANGE INC., CAMBRIDGE","355","HESPELER RD","UNIT 351","CAMBRIDGE","ON","9056244411","N1R 6B3"
"CONTINENTAL CURRENCY EXCHANGE INC., BRAMPTON","25","PEEL CENTRE DRIVE","UNIT 258","BRAMPTON","ON","9057900079","L6T 3R5"
"BRAR MONEY EXCHANGE LTD.","31874","MAIN AVENUE"," ","ABBOTSFORD","BC","6048321576","V2T 4W9"
"GLOBAL EXCHANGE & TRANSFER LIMITED","186","SABLEWOOD RD"," ","WINNIPEG","MB","2043335550","R3Y0H8"
"AFFINITY FOREIGN EXCHANGE INC","307","2750 14TH AVENUE"," ","MARKHAM","ON","4165643824","L3R 0B6"
"ALL INDIA FOREIGN EXCHANGE LTD","123","9303 34TH AVENUE NW"," ","EDMONTON","AB","7809534817","T6E 5W8"
"DAR AL-TAWAKAL INC.","4002","17TH AVE S.E."," ","CALGARY","AB","4162350101","T2A0S7"
"GLOBAL TOURIST CENTRE INC","20505","FRASER HIGHWAY","UNIT 106","LANGLEY","BC","6045303620","V3A 4G3"
"USEMYSERVICES, INC.","233-5050","DUFFERIN STREET"," ","TORONTO","ON","8882592265","M3H 5T5"
"SGS CORPORATION","13190","TELFAIR AVENUE"," ","SYLMAR","CA","8184935101","91342"
"659855 ONTARIO INC.","127","HURON ST"," ","SAULT STE MARIE","ON","7057596333","P6A 1R3"
"NAAZ EXCHANGE LIMITED","3092","DANFORTH AVE","STE 207","TORONTO","ON","5555555555","M1L 1B1"
"EVERFOREX FINANCIAL CORP","5900","NO. 3 ROAD","UNIT#430","RICHMOND","BC","8006994816","V6X 3P7"
"HIFX CANADA INC","1","ADELAIDE STREET E","SUITE 2602","TORONTO","ON","4163664439","M5C 2V9"
" ","262","PARLIAMENT ST"," ","TORONTO","ON","4167375677","M5A 3A4"
"BEYLUL FINANCIAL SERVICES INC.","120","CARLTON SUITE 412"," ","TORONTO","ON","4164832496","M5A 4K2"
"VERMA MONEY EXCHANGE","9188","SADDLEBROOK DR NE CANADA"," ","CALGARY","AB","4036306400","T3J0J9"
" ","715","VERNON STREET"," ","NELSON","BC","2503541441","V1L 4G3"
"THE FX OFFICE GLOBAL MEDIA INC","1","WATERGARDEN WAY","SUITE #10","TORONTO","ON","4162781218","M2K 2Z7"
"CANPAK EXCHANGE GREETINGS & GIFTS LTD","1340","GERRARD ST EAST CANADA"," ","TORONTO","ON","4164657578","M4L 1Z2"
"PHOENIX 88 BUSINESS CENTRE INC","4168","FINCH AVE EAST","UNIT 327","SCARBOROUGH","ON","4162985821","M1S 5H6"
"1744786 ONTARIO INC","437A","YONGE ST."," ","TORONTO","ON","4165950900","M5B1T3"
"SALAMAT FINANCIAL SERVICES LTD.","122","W 15TH STREET"," ","NORTH VANCOUVER","BC","6049809977","V7M 1R5"
"PCE FOREIGN EXCHANGE (BC) LTD","171-5951","MINORU BOULEVARD CANADA"," ","RICHMOND","BC","6042441000","V6X4B1"
"DOLLAR WEST FINANCIAL SERVICE INC.","8","CAITHNESS AVE CANADA"," ","TORONTO","ON","4169161691","M4J 3X7"
"GFX PARTNERS INC.","229","YONGE ST.","SUITE 502","TORONTO","ON","4162173088","M5B 1N9"
"BABYLON MONETARY SERVICES INC.","1746","LAWRENCE AVE E"," ","SCARBOROUGH","ON","4168400086","M1R2Y1"
"ASSOCIATED FOREIGN EXCHANGE INC.","21045","CALIFA STREET"," ","WOODLAND HILLS","CA","8883072339","91367"
"INSTANT MONEY SOLUTIONS INC.","1200-305","MCPHILLIPS STREET"," ","WINNIPEG","MB","2047727255","R3E3H9"
"MAXDEAL REMITTANCE CORPORATION","1515","BRITANNIA ROAD EAST","SUITE 304","MISSISSAUGA","ON","9056709787","L4W 4K1"
"JAFIC HOLDINGS LTD.","G3-1001","DOUGLAS ST."," ","VICTORIA","BC","2503850088","V8W 2C5"
"BASE INTERNACIONAL CASA DE BOLSA SA DE CV","372","BAY STREET","UNIT 1502","TORONTO","ON","4169434361","M5H 2W9"
" ","3000","DANFORTH AVENUE","UNIT 3 ROOM 108A","TORONTO","ON","4169153994","M4C1M7"
"2093808 ONTARIO INC.","1701","MARTIN GROVE ROAD","UNIT 12","ETOBICOKE","ON","4167464900","M9V 4N4"
"2036158 ONTARIO LIMITED","175","DUNDAS STREET EAST","UNIT 2","TORONTO","ON","4163643456","M5A 1J4"
"9171-2125 QUEBEC INC","7182"," "," ","MONTREAL","QC","5142723838","H2R 2E2"
"9087-4520 QUEBEC INC.","477"," "," ","MONTREAL","QC","5148427800","H3B1B1"
"NOBLE FOREIGN EXCHANGE INC.","1310","DUNDAS STREET EAST","UNIT 204","MISSISSAUGA","ON","9052759210","L4Y2C1"
"PENINSULA DUTY FREE SHOPS LIMITED"," ","HIGHWAY 405 QUEENSTON-LEWISTON BRIDGE"," ","QUEENSTON","ON","9052625363","L0S 1L0"
"COINCO INTERNATIONAL PLC","171","AMBASSADOR DR","UNIT","MISSISSAUGA","ON","9055649852","L5T2J1"
"TAWAKAL EXPRESS LIMITED"," "," "," "," "," ","7809900930"," "
" ","372","BANK STREET"," ","OTTAWA","ON","6137897036","K2P 1Y4"
"MINT STATE COINS","208-4820","KINGSWAY"," ","BURNABY","BC","6044390753","V5H 4P1"
"WEST COAST DUTY FREE LIMITED","111","176TH STREET"," ","SURREY","BC","6045383222","V3S9S4"
"1322610 ONTARIO INC","2637","EGLINTON AVENUE EAST CANADA"," ","SCARBOROUGH","ON","4162610024","M1K 2S2"
"SALAMA EXPRESS INC.","2074","LAWRENCE AVENUE WEST","UNIT 203","TORONTO","ON","4162414522","M9N 1J1"
"ALDERGROVE DUTY FREE SHOP LTD.","111-264","ST. DIVERSION"," ","ALDERGROVE","BC","6048568867","V4W2L7"
" ","1606","DUFFERIN STREET"," ","TORONTO","ON","4166515097","M6H 3L7"
"A.M. EXCHANGE INC","6115","YONGE STREET"," ","TORONTO","ON","4165129090","M2M 3W2"
"INVESTISSEMENTS IRAQI DINAR INC.","448","91 AVENUE"," ","LAVAL","QC","5149791350","H7W 3M3"
"AMBASSADOR DUTY FREE MANAGEMENT SERVICES LIMITED","707","PATRICIA ROAD"," ","WINDSOR","ON","5199779100","N9B 0B5"
"9028-2435 QUEBEC INC.","1008","#109","RUE CLARK","CANADA"," ","MONTREAL","QC","5148668688","H2Z1J9"
"KAYAN MONEY EXCHANGE","1593","WINSON AVE","UNIT","NORTH YORK","ON","4153562627","M3L 1A5"
"G.F.S. INVESTMENTS INC.","8","GLEN WATFORD DR","UNIT 31","TORONTO","ON","4162917721","M1S2C1"
"KITT'S DUTY FREE SHOP INC.","92","204 HIGHWAY 12 @ BORDER"," ","SPRAGUE","MB","2044372107","R0A1Z0"
" ","10","HAMSTEAD COURT"," ","MARKHAM","ON","4169372841","L3R 3S7"
"AMAL OTTAWA","1020","ST-LAURENT BOULEVARD","UNIT 2","OTTAWA","ON","6133215611","K1K 4S2"
"ANTILLAS COMMUNICATION INC","500","BELANGER EST"," ","MONTREAL","QC","5143859221","H2S 1G4"
"KABAYAN REMITTANCE EXPRESS INC","2607","KINGSWAY"," ","VANCOUVER","BC","6044376245","V5R5H4"
"MEGA MONEY EXCHANGE INC"," ","4196-CAWTHRA ROAD"," ","MISSISSAUGA","ON","9058748446","L4Z 1A1"
"AURELIO E ACQUAVIVA ASSOCIATES INCORPORATED","120","WOODSTREAM BOULEVARD","UNIT 4","VAUGHAN","ON","9058567937","L4L 7Z1"
"SONESTA HOLDINGS INCORPORATED","595","BAY STREET BOX 116"," ","TORONTO","ON","4165852273","M5G2C2"
"KONBEL TRADING  INC","2498","YONGE STREET","SUITE 318","TORONTO","ON","4164408822","M4P 2H8"
" ","21","LAUREL AVENUE"," ","TORONTO","ON","4162330760","M9B 4S9"
" ","6120A","YONGE ST","STE 207","TORONTO","ON","4168562380","M2M3W7"
"MAPLE LEAF TRADING","3","KOLLAR DRIVE"," ","TORONTO","ON","4162892836","M1G 1E3"
"FINANCE HOUSE FACTORING INC","1267","ST CLAIR AVENUE WEST","UNIT","TORONTO","ON","4166539017","M6E 1B8"
"NIAGARA DUTY FREE SHOPS INCORPORATED","5726","FALLS AVENUE"," ","NIAGARA FALLS","ON","9053743700","L2G 7T5"
"CENTRE FINANCIÈRE UNION MONDIALE INC.","1863","STE-CATHERINE WEST CANADA"," ","MONTREAL","QC","5149375192","H3H1M6"
"2108315 ONTARIO LTD","4779","STEELES AVE EAST","UNIT","TORONTO","ON","4164127601","M1V4S5"
"ZTRANSFER INC.","10","MORNINGSUN CRES."," ","OTTAWA","ON","6132551910","K2S 1J6"
"9049-8320 QUEBEC INC.","350","ROUTE 15"," ","ST-BERNARD DE LACOLLE","QC","4502462000","J0J1V0"
"2125247 ONTARIO INC.","4,5-5790","SHEPPARD AVENUE EAST CANADA"," ","TORONTO","ON","4162449816","M1B5J6"
"BOUTIQUE HORS TAXES DE L'EST INC.","1","ROUTE 55"," ","STANSTEAD","QC","8198765000","J0B3E2"
"GUAY'S IMPORT CO. LTD","350","CHEMIN RIDGE CANADA"," ","SAINT-BERNARD DE LACOLLE","QC","4502462000","J0J1V0"
"NORTH AMERICAN FOREIGN EXCHANGE INC","4556","14TH AVENUE"," ","MARKHAM","ON","9054709443","L3S 3K6"
"PAK-CANADIAN FOREIGN EXCHANGE LTD.","2858","DANFORTH AVE CANADA"," ","TORONTO","ON","4169159210","M4C1M1"
"WINDSOR TUNNEL EXCHANGE INC"," "," "," "," "," ","5192522713"," "
"MF GLOBAL CANADA CIE","123","FRONT STREET WEST","SUITE 1601","TORONTO","ON","4163697908","M5J 2M2"
"1308246 ONTARIO LTD.","40","BEVERLY HILLS DR","UNIT 44-46","DOWNSVIEW","ON","4162457679","M3L1A1"
"KABUL FARMS INC","255","DUNDAS STREET WEST","UNIT","MISSISSAUGA","ON","9053061888","L5B3B2"
"1572680 ONTARIO INC","240","PARLIAMENT ST"," ","TORONTO","ON","4163669910","M5A3A4"
"9133-8079 QUEBEC INC.","5774","RUE SHERBROOKE OUEST"," ","MONTREAL","QC","5144868282","H4A1X1"
"MTFX GLOBAL INC.","2750","14TH AVENUE","SUITE 306","MARKHAM","ON","9053059023","L3R0B6"
"MAYOR TRAVEL LIMITED","7010","WARDEN AVENUE","UNIT 3","MARKHAM","ON","9057520325","L3R 5Y3"
"CANADA TRAVELLER'S CARD & SERVICES INC.","4603","MAIN STREET"," ","VANCOUVER","BC","6048768110","V5V 3R6"
"INNVEST HOTELS G P X V LTD - DELTA PRINCE EDWARD","18","QUEEN ST"," ","CHARLOTTETOWN","PE","9028941240","C1A8B9"
"BUREAU DE CHANGE CASH SHOP INC","1657","AVENUE DOLLARD"," ","LASALLE","QC","5142274504","H8N 1T7"
"HAPPY CURRENCY EXCHANGE INC.","160-4603","KINGSWAY"," ","BURNABY","BC","6044386888","V5H 4M4"
"S & A INTERNATIONAL INVESTMENT INC.","188","FRANK RIVERS DRIVE"," ","SCARBOROUGH","ON","4168465866","M1W 3N4"
"CURRENCIES DIRECT (CANADA)  INC."," "," "," ","CANARY WHARF"," ","4402078479400","E14 5AA"
"1151924 ALBERTA LIMITED","5120","47TH STREET NE CANADA","UNIT 135","CALGARY","AB","4032555807","T3J 4K3"
"DELAMARC CORPORATION","15","WINDERMERE AVE. # 2609"," ","TORONTO","ON","4169623215","M6S 5A2"
"1762574 ONTARIO INC","500","ALDEN ROAD","UNIT","MARKHAM","ON","4169398818","L3R 5H5"
"CANADA-LANKA MONEY REMITTANCE INCORPORATED","425","RATHBURN ROAD E","UNIT 97","MISSISSAUGA","ON","2892320841","L4Z 1H6"
"MONEYTEL LINKS INC.","6576","BOUL."," ","MONTREAL","QC","5142782929","H2S 3C6"
"ACUMEN ALLIED SERVICES LTD","207-14980","104TH AVENUE"," ","SURREY","BC","7783958636","V3R 1M9"
"CARDEN INDUSTRIES LTD."," ","P.O.BOX 659"," ","OSOYOOS","BC","2504957288","V0H 1V0"
"VINALINES CARGO EXPRESS LTD","1320","KINGSWAY"," ","VANCOUVER","BC","6048750777","V5V 3E4"
"MONARCH GLOBAL FINANCIAL SERVICES LTD","502 1166","ALBERNI STREET"," ","VANCOUVER","BC","6045687900","V6E 3Z3"
"RCBC NORTH AMERICA (CANADA) INC","321","FENTON ST."," ","NEW WESTMINSTER","BC","7783977862","V3M 5J1"
"1286323 ONTARIO INC.","34-2","THORNCLIFF DRIVE"," ","TORONTO","ON","4164257440","M4H 1H2"
" ","202","MAY AVENUE"," ","RICHMOND HILL","ON","4168976555","L4C 3S6"
"TORONTO CITY NEWSPAPER INC.","3636","STEELES AVE E","UNIT 134","MARKHAM","ON","9059402880","L3R1K9"
"EX MONEY CANADA LTD","77","FINCH AVENUE EAST","APARTMENT 429","TORONTO","ON","6478685080","M2N 6H8"
"FOREX INC.","86-505","HIGHWAY 7 EAST CANADA"," ","MARKHAM","ON","9057629662","L3T 7T1"
"1156907 ONTARIO LIMITED","401","MOWAT AVENUE"," ","FORT FRANCES","ON","8072747151","P9A 1Y8"
"BCC CREDIT COOPERATIVE LTD.","99B","ISABEL STREET"," ","WINNIPEG","MB","2042967846","R3A 1E8"
"RUPALI EXCHANGE INC.","02-524","JEAN TALON WEST CANADA"," ","MONTREAL","QC","5142791624","H3N 1R5"
"1276348 ONTARIO INC","5640","FERRY STREET"," ","NIAGARA FALLS","ON","9053538022","L2G 1S6"
"SUTLEJ FOREIGN EXCHANGE INC.","208","KHALSA DRIVE"," ","MISSISSAUGA","ON","9054610098","L5S 1W6"
"TOROFX INCORPORATED","40","UNIVERSITY AVENUE","SUITE 740","TORONTO","ON","4165046538","M5J 1T1"
"TRUSTEX CURRENCY TRADING CORPORATION","60","BLOOR STREET WEST","SUITE 606","TORONTO","ON","9057641894","M4W 3B8"
"ROSCO TRADING INTL LTD.","6987","YONGE STREET"," ","NORTH YORK","ON","4162290000","M2M 3X9"
"PERAGRAM EXPRESS INTERNATIONAL LTD","15277","100 AVE CANADA","UNIT 113","SURREY","BC","6045952962","V3R 8X2"
"CASHPLAN FINANCIAL SERVICES (WHITEHORSE)","211","ELLIOTT ST"," ","WHITEHORSE","YT","8676672274","Y1A 2A1"
"IFTIN FINANCIAL INC","200","HIGHLAND RD W CANADA","UNIT 2","KITCHENER","ON","5195765262","N2M3C2"
"KAVIAN INC","5330","YONGE ST","SUITE 207","TORONTO","ON","4162689175","M2N5P9"
"9099-5150 QUÉBEC INC.","4721","VAN HORNE AVE CANADA","SUITE 9","MONTREAL","QC","5147394323","H3W1H8"
"SUKHMANI ENTERPRISES LTD.","2273","KINGSWAY AVENUE"," ","VANCOUVER","BC","6044358000","V5N 2T6"
"4397321 CANADA INC.","4721","AVE","SUITE 9","MONTREAL","QC","5147394323","H3W1H8"
